L,a,b,term
71.6,-0.04,0.05,SW
81.35,-0.24,-24.03,SW
81.35,-40.58,54.46,SW
61.7,20.07,-26.92,SW
91.08,4.7,-2,SW
71.6,-5.09,-30.75,SW
91.08,5.43,5.64,SW
91.08,-11.94,-0.27,SW
61.7,37.1,-18.34,SW
51.57,-0.03,0.04,SW
30.77,9.51,37.16,SW
81.35,21.06,22.4,SW
61.7,15.28,-29.05,SW
81.35,-33.8,12.41,SW
81.35,-13.22,-11.59,SW
81.35,22.67,17.48,SW
71.6,38.97,-10.98,SW
91.08,-13.24,5.48,SW
71.6,16.13,-17.52,SW
71.6,6.06,-22.71,SW
81.35,-10.44,-12.79,SW
71.6,32.41,7.97,SW
71.6,-34.49,79.15,SW
61.7,-41.11,0.19,SW
81.35,-38.45,34.02,SW
81.35,14.98,47.04,SW
71.6,13.67,-19.66,SW
61.7,5.87,68.59,SW
51.57,19.79,58.75,PU
81.35,23.53,-0.96,SW
81.35,-32.18,1.81,SW
71.6,10.25,-21.6,SW
71.6,29.26,-13.95,SW
81.35,-33.63,8.67,SW
81.35,18.52,26.72,SW
91.08,-6.32,-5.08,SW
91.08,-14.67,29.61,SW
81.35,-6.82,-13.92,SW
81.35,22.62,-5.51,SW
81.35,-40.58,54.46,SW
61.7,20.07,-26.92,SW
71.6,-5.09,-30.75,SW
41.22,17.04,45.95,PU
91.08,-11.94,-0.27,SW
81.35,-19.64,-4.3,SW
61.7,46.38,35.47,SW
91.08,-5.25,45.24,SW
91.08,5.21,7.67,SW
81.35,-18.27,-7.01,SW
71.6,38.22,29.22,SW
71.6,-22.32,-14.67,SW
81.35,21.06,22.4,SW
81.35,9.68,-11.26,SW
71.6,32.18,12.57,SW
81.35,-33.8,12.41,SW
81.35,5.82,-13.42,SW
81.35,-13.22,-11.59,SW
81.35,21.03,-9.69,SW
91.08,3.14,12.37,SW
91.08,-13.24,5.48,SW
71.6,6.06,-22.71,SW
71.6,-14.22,-19.9,SW
81.35,-10.44,-12.79,SW
71.6,40.04,-2.7,SW
71.6,32.41,7.97,SW
41.22,51.06,58.81,SW
71.6,31.7,17.23,SW
81.35,14.98,47.04,SW
81.35,23.82,2.52,SW
71.6,13.67,-19.66,SW
81.35,-16.44,-9.33,SW
81.35,23.53,-0.96,SW
81.35,-32.18,1.81,SW
71.6,10.25,-21.6,SW
81.35,23.67,9.47,SW
91.08,-10.86,-2.13,SW
61.7,9.58,-30.64,SW
81.35,18.52,26.72,SW
91.08,5.41,0.74,SW
51.57,5.33,54.9,SW
81.35,23.74,6.18,SW
81.35,-0.24,-24.03,SW
61.7,20.07,-26.92,SW
71.6,-5.09,-30.75,SW
81.35,-19.64,-4.3,SW
81.35,18.74,-12.74,SW
61.7,-1.4,71.61,SW
71.6,16.13,-17.52,SW
81.35,-21.19,-1.35,SW
81.35,8.19,-12.62,SW
81.35,-38.45,34.02,SW
91.08,-10.86,-2.13,SW
91.08,5.51,3.28,SW
61.7,-0.04,0.04,SK
71.6,-0.04,0.05,SK
81.35,14.87,30.96,SW
81.35,18.74,-12.74,SW
20.54,-1.74,11.57,SK
61.7,49.38,2.78,SW
91.08,5.21,7.67,SW
71.6,38.22,29.22,SW
61.7,-1.4,71.61,SW
81.35,21.03,-9.69,SW
71.6,-24.87,85.15,SW
91.08,-13.24,5.48,SW
91.08,-12.69,1.23,SW
81.35,-10.44,-12.79,SW
81.35,-17.25,87.99,SW
71.6,-2.3,85.64,SW
81.35,-38.45,34.02,SW
71.6,31.7,17.23,SW
71.6,13.67,-19.66,SW
91.08,-16.65,44.66,SW
61.7,5.87,68.59,SW
81.35,-5.05,-23.28,SW
61.7,23.29,-23.79,SW
81.35,-26.04,85.63,SW
81.35,18.52,26.72,SW
91.08,-9.03,45.94,SW
81.35,-42.41,23.78,SW
91.08,-14.67,29.61,SW
61.7,-7.92,73.21,SW
71.6,34.96,37.54,SW
81.35,23.74,6.18,SW
51.57,55.2,68.32,DA
20.54,24.14,-14.33,DA
30.77,47.63,5.24,DA
81.35,18.74,-12.74,DA
61.7,46.38,35.47,DA
61.7,49.38,2.78,DA
51.57,31.24,-29.94,DA
61.7,40.07,-3.44,DA
51.57,29.45,64.44,DA
61.7,37.1,-18.34,DA
71.6,38.22,29.22,DA
41.22,52.58,-0.05,DA
30.77,52.68,34.06,DA
20.54,22.74,-16.65,DA
30.77,46.93,-2.51,DA
81.35,21.06,22.4,DA
30.77,46.08,20.6,DA
71.6,32.18,12.57,DA
51.57,59.69,1.53,DA
61.7,38.67,-11.63,DA
20.54,36.82,3.13,DA
51.57,40.53,69.04,DA
81.35,21.03,-9.69,DA
81.35,22.67,17.48,DA
71.6,38.97,-10.98,DA
41.22,46.93,-24.7,DA
41.22,61.4,17.92,DA
30.77,46.25,-9.51,DA
41.22,36.48,-25.75,DA
51.57,59.79,10.72,DA
30.77,47.34,12.58,DA
71.6,40.04,-2.7,DA
61.7,49.15,56.82,DA
61.7,44.69,79.79,DA
71.6,32.41,7.97,DA
30.77,39.78,-27.99,DA
41.22,51.06,58.81,DA
41.22,49.84,-17.34,DA
41.22,59.5,30.17,DA
71.6,31.7,17.23,DA
71.6,26.62,-18.32,DA
81.35,14.98,47.04,DA
41.22,61.57,8.63,DA
61.7,49.67,10.71,DA
61.7,48.53,25.92,DA
20.54,35.15,15.44,DA
20.54,36.42,-2.08,DA
41.22,33.08,-30.5,DA
51.57,19.79,58.75,DA
20.54,36.64,9.24,DA
51.57,48.98,-15.95,DA
51.57,51.2,-5.84,DA
20.54,25.15,16.6,DA
71.6,29.26,-13.95,DA
81.35,23.67,9.47,DA
91.08,5.51,3.28,DA
51.57,35.21,-24.66,DA
81.35,18.52,26.72,DA
71.6,32.47,2.76,DA
20.54,35.97,-6.33,DA
41.22,56.6,40.99,DA
91.08,5.41,0.74,DA
61.7,49.42,18.23,DA
30.77,40.89,36.03,DA
61.7,29.38,64.4,DA
41.22,32.37,46.62,DA
20.54,35.44,-10.4,DA
51.57,46.17,-23.4,DA
61.7,34.47,-24.03,DA
41.22,51.84,-8.08,DA
71.6,34.96,37.54,DA
81.35,22.62,-5.51,DA
91.08,2.19,-4.93,DA
51.57,55.76,42.05,DA
81.35,23.74,6.18,DA
51.57,58.01,30.52,DA
91.08,5.54,4.46,DA
20.54,34.44,-14.69,DA
61.7,20.07,-26.92,DA
30.77,44.87,-16.65,DA
71.6,30.67,44.56,DA
51.57,59.36,19.67,DA
20.54,24.14,-14.33,WA
81.35,14.87,30.96,WA
30.77,47.63,5.24,DA
41.22,22.15,41.13,WA
20.54,-16.13,-4.67,WA
20.54,-9.52,-13.99,WA
81.35,18.74,-12.74,DA
61.7,46.38,35.47,DA
20.54,-1.74,11.57,WA
61.7,49.38,2.78,DA
30.77,-0.15,26.58,WA
61.7,40.07,-3.44,DA
61.7,37.1,-18.34,DA
71.6,38.22,29.22,DA
41.22,52.58,-0.05,DA
30.77,52.68,34.06,DA
51.57,-0.03,0.04,WA
30.77,9.51,37.16,WA
30.77,46.93,-2.51,DA
81.35,21.06,22.4,DA
51.57,-0.48,57.27,WA
81.35,9.68,-11.26,DA
30.77,46.08,20.6,DA
71.6,32.18,12.57,DA
51.57,59.69,1.53,DA
61.7,38.67,-11.63,DA
41.22,-9.31,43.05,WA
20.54,36.82,3.13,DA
30.77,36.9,-32.14,WA
20.54,-16.46,11.28,WA
81.35,21.03,-9.69,DA
30.77,-0.02,0.03,WA
81.35,22.67,17.48,DA
71.6,38.97,-10.98,DA
20.54,-4.47,9.36,WA
41.22,46.93,-24.7,DA
15.6,-0.02,0.02,WA
20.54,3.62,11.09,WA
41.22,61.4,17.92,DA
30.77,46.25,-9.51,DA
41.22,-4.87,43.26,WA
41.22,36.48,-25.75,WA
30.77,-13.04,21.97,WA
51.57,59.79,10.72,DA
20.54,-0.11,12.03,WA
30.77,47.34,12.58,DA
20.54,13.28,18.21,WA
71.6,40.04,-2.7,DA
61.7,49.15,56.82,DA
71.6,32.41,7.97,DA
20.54,-17.18,-1.47,WA
30.77,-6.44,26.57,WA
30.77,39.78,-27.99,DA
41.22,51.06,58.81,DA
20.54,15.99,14.49,WA
41.22,49.84,-17.34,DA
20.54,23.12,-31.33,WA
41.22,59.5,30.17,DA
71.6,31.7,17.23,DA
71.6,26.62,-18.32,DA
41.22,-0.03,0.03,WA
30.77,3.1,25.71,WA
30.77,13.89,33.8,WA
81.35,23.82,2.52,DA
41.22,61.57,8.63,DA
41.22,-14.57,40.52,WA
71.6,13.67,-19.66,DA
20.54,-13.39,-9.92,WA
61.7,49.67,10.71,DA
61.7,48.53,25.92,DA
20.54,35.15,15.44,WA
20.54,36.42,-2.08,DA
41.22,33.08,-30.5,DA
81.35,23.53,-0.96,DA
20.54,36.64,9.24,DA
61.7,23.29,-23.79,WA
20.54,-3.09,10.75,WA
51.57,48.98,-15.95,DA
20.54,10.16,21.44,WA
51.57,51.2,-5.84,DA
20.54,25.15,16.6,WA
71.6,29.26,-13.95,DA
30.77,-10.05,24.97,WA
81.35,23.67,9.47,DA
41.22,29.49,-34.06,WA
20.54,-5.36,7.98,WA
51.57,35.21,-24.66,DA
81.35,18.52,26.72,DA
71.6,32.47,2.76,DA
30.77,28.16,36.05,DA
20.54,35.97,-6.33,DA
41.22,56.6,40.99,DA
51.57,22.05,-37.02,WA
20.54,-14.85,15.25,WA
20.54,26.82,-27.84,WA
91.08,5.41,0.74,DA
20.54,1.58,11.89,WA
61.7,49.42,18.23,DA
30.77,40.89,36.03,DA
61.7,-0.04,0.04,WA
20.54,35.44,-10.4,DA
51.57,46.17,-23.4,DA
61.7,34.47,-24.03,DA
41.22,51.84,-8.08,DA
71.6,34.96,37.54,DA
30.77,18.18,30.27,WA
81.35,22.62,-5.51,DA
51.57,55.76,42.05,DA
91.08,4.3,10.08,DA
81.35,23.74,6.18,DA
41.22,9.31,37.8,WA
30.77,33.51,-35.69,WA
51.57,58.01,30.52,DA
71.6,-0.04,0.05,WA
91.08,5.54,4.46,DA
20.54,34.44,-14.69,DA
61.7,20.07,-26.92,WA
30.77,-3.32,26.87,WA
20.54,-0.02,0.02,WA
30.77,44.87,-16.65,DA
71.6,30.67,44.56,DA
51.57,-11.71,58.46,WA
51.57,59.36,19.67,DA
91.08,5.43,5.64,DA
30.77,42.44,-23.6,WA
30.77,-27.26,20.69,WA
91.08,-11.94,-0.27,WA
51.57,55.2,68.32,DA
30.77,47.63,5.24,DA
81.35,18.74,-12.74,DA
61.7,46.38,35.47,DA
20.54,-1.74,11.57,WA
61.7,49.38,2.78,DA
61.7,40.07,-3.44,DA
51.57,29.45,64.44,DA
71.6,38.22,29.22,DA
41.22,52.58,-0.05,DA
30.77,52.68,34.06,DA
30.77,46.93,-2.51,DA
81.35,21.06,22.4,DA
30.77,46.08,20.6,DA
71.6,32.18,12.57,DA
51.57,59.69,1.53,DA
61.7,38.67,-11.63,DA
81.35,5.82,-13.42,WA
41.22,-53.43,8.61,DA
81.35,-13.22,-11.59,WA
81.35,21.03,-9.69,DA
30.77,-0.02,0.03,WA
81.35,22.67,17.48,DA
71.6,38.97,-10.98,DA
20.54,-4.47,9.36,WA
15.6,-0.02,0.02,WA
20.54,3.62,11.09,WA
41.22,61.4,17.92,DA
30.77,46.25,-9.51,DA
71.6,6.06,-22.71,WA
41.22,36.48,-25.75,WA
41.22,20.81,-48.05,WA
30.77,-13.04,21.97,WA
51.57,59.79,10.72,DA
20.54,-0.11,12.03,WA
30.77,47.34,12.58,DA
20.54,13.28,18.21,WA
71.6,40.04,-2.7,DA
61.7,49.15,56.82,DA
41.22,-20.46,-17.64,WA
61.7,44.69,79.79,DA
71.6,32.41,7.97,DA
20.54,-17.18,-1.47,WA
30.77,-6.44,26.57,WA
30.77,39.78,-27.99,WA
41.22,51.06,58.81,DA
20.54,15.99,14.49,WA
41.22,49.84,-17.34,WA
30.77,-23.96,27.29,WA
20.54,23.12,-31.33,WA
41.22,59.5,30.17,DA
20.54,29.26,-25.01,WA
71.6,31.7,17.23,DA
41.22,-0.03,0.03,WA
30.77,3.1,25.71,WA
30.77,13.89,33.8,WA
81.35,14.98,47.04,DA
81.35,23.82,2.52,DA
41.22,61.57,8.63,DA
20.54,-9.22,-24.04,WA
20.54,-13.39,-9.92,WA
61.7,49.67,10.71,DA
61.7,48.53,25.92,DA
20.54,35.15,15.44,DA
20.54,36.42,-2.08,WA
41.22,4.42,40.43,WA
41.22,33.08,-30.5,WA
81.35,23.53,-0.96,DA
51.57,27.4,-33.72,WA
20.54,36.64,9.24,WA
61.7,23.29,-23.79,WA
20.54,-3.09,10.75,WA
51.57,48.98,-15.95,DA
20.54,10.16,21.44,WA
41.22,24.29,-38.02,WA
51.57,51.2,-5.84,DA
20.54,25.15,16.6,WA
30.77,-10.05,24.97,WA
51.57,14.19,-39.14,WA
41.22,29.49,-34.06,WA
51.57,-6.4,58.71,WA
20.54,-5.36,7.98,WA
20.54,-5.25,-25.49,WA
51.57,35.21,-24.66,WA
41.22,-0.21,42.37,WA
61.7,-21.81,70.54,WA
81.35,18.52,26.72,DA
71.6,32.47,2.76,DA
30.77,28.16,36.05,WA
20.54,35.97,-6.33,DA
41.22,56.6,40.99,DA
51.57,22.05,-37.02,WA
20.54,-14.85,15.25,WA
20.54,26.82,-27.84,WA
20.54,1.58,11.89,WA
61.7,49.42,18.23,DA
30.77,40.89,36.03,DA
61.7,-0.04,0.04,WA
41.22,32.37,46.62,DA
20.54,35.44,-10.4,WA
51.57,46.17,-23.4,WA
20.54,-27.43,4.26,WA
61.7,34.47,-24.03,WA
41.22,51.84,-8.08,DA
71.6,34.96,37.54,DA
30.77,25.75,-49.63,WA
51.57,-25.02,50.55,WA
61.7,-55.94,49.19,WA
30.77,18.18,30.27,WA
81.35,22.62,-5.51,DA
51.57,5.33,54.9,WA
51.57,55.76,42.05,DA
41.22,9.31,37.8,WA
30.77,33.51,-35.69,WA
51.57,58.01,30.52,DA
51.57,-18.37,55.88,WA
20.54,34.44,-14.69,WA
61.7,20.07,-26.92,WA
30.77,-3.32,26.87,WA
20.54,-0.02,0.02,WA
20.54,23.81,-41.87,WA
30.77,44.87,-16.65,DA
71.6,30.67,44.56,DA
51.57,-11.71,58.46,WA
51.57,59.36,19.67,DA
30.77,42.44,-23.6,DA
30.77,-27.26,20.69,WA
41.22,17.04,45.95,WA
51.57,55.2,68.32,DA
30.77,47.63,5.24,DA
81.35,18.74,-12.74,DA
61.7,46.38,35.47,DA
61.7,49.38,2.78,DA
61.7,40.07,-3.44,DA
61.7,37.1,-18.34,DA
71.6,38.22,29.22,DA
41.22,52.58,-0.05,DA
30.77,52.68,34.06,DA
30.77,46.93,-2.51,DA
30.77,46.08,20.6,DA
71.6,32.18,12.57,DA
51.57,59.69,1.53,DA
61.7,38.67,-11.63,DA
20.54,36.82,3.13,DA
30.77,36.9,-32.14,DA
81.35,21.03,-9.69,DA
81.35,22.67,17.48,DA
71.6,38.97,-10.98,DA
41.22,46.93,-24.7,DA
41.22,61.4,17.92,DA
30.77,46.25,-9.51,DA
41.22,36.48,-25.75,DA
51.57,59.79,10.72,DA
30.77,47.34,12.58,DA
71.6,40.04,-2.7,DA
61.7,49.15,56.82,DA
71.6,32.41,7.97,DA
41.22,51.06,58.81,DA
41.22,49.84,-17.34,DA
41.22,59.5,30.17,DA
71.6,31.7,17.23,DA
71.6,26.62,-18.32,DA
41.22,61.57,8.63,DA
61.7,49.67,10.71,DA
61.7,48.53,25.92,DA
41.22,33.08,-30.5,DA
81.35,23.53,-0.96,DA
20.54,36.64,9.24,DA
51.57,48.98,-15.95,DA
51.57,51.2,-5.84,DA
71.6,29.26,-13.95,DA
51.57,35.21,-24.66,DA
81.35,18.52,26.72,DA
71.6,32.47,2.76,DA
30.77,28.16,36.05,DA
20.54,35.97,-6.33,DA
41.22,56.6,40.99,DA
61.7,49.42,18.23,DA
30.77,40.89,36.03,DA
20.54,35.44,-10.4,DA
51.57,46.17,-23.4,DA
61.7,34.47,-24.03,DA
41.22,51.84,-8.08,DA
71.6,34.96,37.54,DA
81.35,22.62,-5.51,DA
51.57,55.76,42.05,DA
81.35,23.74,6.18,DA
30.77,33.51,-35.69,DA
51.57,58.01,30.52,DA
61.7,20.07,-26.92,DA
30.77,44.87,-16.65,DA
51.57,59.36,19.67,DA
30.77,42.44,-23.6,DA
51.57,55.2,68.32,DA
30.77,47.63,5.24,DA
20.54,-9.52,-13.99,WA
61.7,46.38,35.47,DA
20.54,-1.74,11.57,WA
61.7,49.38,2.78,DA
30.77,-0.15,26.58,WA
61.7,40.07,-3.44,DA
61.7,37.1,-18.34,DA
71.6,38.22,29.22,DA
41.22,52.58,-0.05,DA
20.54,0.11,-26.61,WA
51.57,-0.03,0.04,WA
30.77,46.93,-2.51,DA
30.77,46.08,20.6,DA
71.6,32.18,12.57,DA
51.57,59.69,1.53,DA
20.54,-16.46,11.28,WA
30.77,-0.02,0.03,WA
81.35,22.67,17.48,DA
71.6,38.97,-10.98,DA
20.54,-4.47,9.36,WA
41.22,46.93,-24.7,DA
15.6,-0.02,0.02,WA
20.54,-15.07,-7.11,WA
20.54,3.62,11.09,WA
41.22,61.4,17.92,DA
30.77,46.25,-9.51,DA
30.77,-13.04,21.97,WA
51.57,59.79,10.72,DA
20.54,-0.11,12.03,WA
30.77,47.34,12.58,DA
61.7,49.15,56.82,DA
61.7,44.69,79.79,DA
71.6,32.41,7.97,DA
30.77,-6.44,26.57,WA
41.22,51.06,58.81,DA
41.22,49.84,-17.34,DA
71.6,31.7,17.23,DA
71.6,26.62,-18.32,DA
41.22,-0.03,0.03,WA
81.35,23.82,2.52,DA
41.22,61.57,8.63,DA
71.6,13.67,-19.66,DA
20.54,-13.39,-9.92,WA
61.7,49.67,10.71,DA
61.7,48.53,25.92,DA
20.54,35.15,15.44,DA
61.7,5.87,68.59,DA
20.54,-3.09,10.75,WA
81.35,23.18,13.11,DA
51.57,48.98,-15.95,DA
51.57,51.2,-5.84,DA
30.77,-10.05,24.97,WA
81.35,23.67,9.47,DA
20.54,-5.36,7.98,WA
61.7,-21.81,70.54,DA
71.6,32.47,2.76,DA
20.54,35.97,-6.33,DA
41.22,56.6,40.99,DA
61.7,49.42,18.23,DA
30.77,40.89,36.03,DA
61.7,-0.04,0.04,WA
61.7,-7.92,73.21,DA
41.22,51.84,-8.08,DA
71.6,34.96,37.54,DA
81.35,22.62,-5.51,DA
51.57,55.76,42.05,DA
81.35,23.74,6.18,DA
51.57,58.01,30.52,DA
20.54,34.44,-14.69,DA
61.7,20.07,-26.92,DA
20.54,-0.02,0.02,WA
30.77,44.87,-16.65,DA
51.57,59.36,19.67,DA
91.08,-7.96,-4.41,DA
51.57,55.2,68.32,DA
30.77,47.63,5.24,DA
81.35,18.74,-12.74,DA
61.7,46.38,35.47,DA
20.54,-1.74,11.57,WA
61.7,49.38,2.78,DA
61.7,40.07,-3.44,DA
51.57,29.45,64.44,DA
71.6,38.22,29.22,DA
41.22,52.58,-0.05,DA
30.77,52.68,34.06,DA
91.08,5.44,1.5,DA
51.57,-0.03,0.04,WA
30.77,9.51,37.16,WA
30.77,46.93,-2.51,DA
81.35,21.06,22.4,DA
30.77,46.08,20.6,DA
71.6,32.18,12.57,DA
51.57,59.69,1.53,DA
61.7,38.67,-11.63,DA
81.35,5.82,-13.42,DA
30.77,36.9,-32.14,DA
51.57,40.53,69.04,DA
81.35,21.03,-9.69,DA
30.77,-0.02,0.03,WA
91.08,-0.46,29.79,DA
81.35,22.67,17.48,DA
71.6,38.97,-10.98,DA
15.6,-0.02,0.02,WA
91.08,-13.24,5.48,DA
41.22,61.4,17.92,DA
71.6,16.13,-17.52,DA
30.77,46.25,-9.51,DA
41.22,36.48,-25.75,DA
30.77,-13.04,21.97,WA
51.57,59.79,10.72,DA
20.54,-0.11,12.03,WA
30.77,47.34,12.58,DA
81.35,-10.44,-12.79,DA
20.54,13.28,18.21,WA
71.6,40.04,-2.7,DA
61.7,49.15,56.82,DA
71.6,32.41,7.97,DA
41.22,51.06,58.81,DA
41.22,49.84,-17.34,DA
81.35,8.19,-12.62,DA
41.22,59.5,30.17,DA
71.6,31.7,17.23,DA
41.22,-0.03,0.03,WA
30.77,13.89,33.8,WA
81.35,23.82,2.52,DA
41.22,61.57,8.63,DA
71.6,13.67,-19.66,DA
61.7,49.67,10.71,DA
81.35,-16.44,-9.33,DA
61.7,48.53,25.92,DA
41.22,33.08,-30.5,DA
81.35,-5.05,-23.28,DA
81.35,23.53,-0.96,DA
20.54,36.64,9.24,DA
20.54,-3.09,10.75,WA
91.08,-13.13,7.63,DA
81.35,23.18,13.11,DA
51.57,48.98,-15.95,DA
20.54,10.16,21.44,WA
51.57,51.2,-5.84,DA
71.6,29.26,-13.95,DA
81.35,23.67,9.47,DA
20.54,-5.36,7.98,WA
81.35,18.52,26.72,DA
71.6,32.47,2.76,DA
20.54,35.97,-6.33,DA
41.22,56.6,40.99,DA
81.35,-42.41,23.78,DA
91.08,5.41,0.74,DA
71.6,0.85,-31.32,DA
20.54,1.58,11.89,WA
61.7,49.42,18.23,DA
30.77,40.89,36.03,DA
61.7,-0.04,0.04,WA
41.22,32.37,46.62,DA
51.57,46.17,-23.4,DA
41.22,51.84,-8.08,DA
71.6,34.96,37.54,DA
81.35,22.62,-5.51,DA
51.57,55.76,42.05,DA
81.35,23.74,6.18,DA
91.08,-4.65,-5.34,DA
51.57,58.01,30.52,DA
71.6,-0.04,0.05,WA
81.35,-0.24,-24.03,DA
61.7,20.07,-26.92,DA
20.54,-0.02,0.02,WA
91.08,5.27,-0.1,DA
30.77,44.87,-16.65,DA
51.57,59.36,19.67,DA
71.6,-5.09,-30.75,DA
30.77,42.44,-23.6,DA
91.08,-7.96,-4.41,DA
20.54,24.14,-14.33,WA
30.77,47.63,5.24,DA
41.22,22.15,41.13,WA
20.54,7.63,-35.92,WA
20.54,-16.13,-4.67,WA
20.54,-9.52,-13.99,WA
81.35,18.74,-12.74,DA
61.7,46.38,35.47,DA
20.54,-1.74,11.57,WA
61.7,49.38,2.78,DA
30.77,-0.15,26.58,WA
61.7,40.07,-3.44,DA
61.7,37.1,-18.34,DA
71.6,38.22,29.22,DA
20.54,-26.87,1.22,WA
41.22,52.58,-0.05,DA
51.57,-0.03,0.04,WA
20.54,22.74,-16.65,WA
30.77,9.51,37.16,WA
30.77,46.93,-2.51,DA
30.77,-22.84,-15.29,WA
81.35,9.68,-11.26,DA
20.54,-11.72,-12.03,WA
30.77,46.08,20.6,DA
71.6,32.18,12.57,DA
51.57,59.69,1.53,DA
61.7,38.67,-11.63,DA
41.22,-9.31,43.05,WA
20.54,36.82,3.13,WA
30.77,36.9,-32.14,WA
20.54,-16.46,11.28,WA
81.35,21.03,-9.69,DA
30.77,-0.02,0.03,WA
81.35,22.67,17.48,DA
71.6,38.97,-10.98,DA
20.54,-4.47,9.36,WA
41.22,46.93,-24.7,DA
15.6,-0.02,0.02,WA
20.54,-15.07,-7.11,WA
20.54,3.62,11.09,WA
41.22,61.4,17.92,DA
71.6,16.13,-17.52,DA
30.77,46.25,-9.51,DA
41.22,36.48,-25.75,DA
51.57,59.79,10.72,DA
20.54,-0.11,12.03,WA
30.77,-25.67,-10.89,WA
30.77,47.34,12.58,DA
20.54,13.28,18.21,WA
71.6,40.04,-2.7,DA
61.7,49.15,56.82,DA
61.7,44.69,79.79,DA
71.6,32.41,7.97,DA
20.54,-17.18,-1.47,WA
30.77,-6.44,26.57,WA
41.22,51.06,58.81,DA
41.22,49.84,-17.34,DA
20.54,23.12,-31.33,WA
41.22,59.5,30.17,DA
71.6,31.7,17.23,DA
41.22,-0.03,0.03,WA
30.77,3.1,25.71,WA
81.35,23.82,2.52,DA
41.22,61.57,8.63,DA
20.54,-13.39,-9.92,WA
61.7,49.67,10.71,DA
61.7,48.53,25.92,DA
20.54,36.42,-2.08,DA
41.22,33.08,-30.5,WA
81.35,23.53,-0.96,DA
61.7,23.29,-23.79,DA
20.54,-3.09,10.75,WA
51.57,48.98,-15.95,DA
20.54,10.16,21.44,WA
51.57,51.2,-5.84,DA
20.54,25.15,16.6,WA
71.6,29.26,-13.95,DA
30.77,-10.05,24.97,WA
81.35,23.67,9.47,DA
41.22,29.49,-34.06,WA
20.54,-5.36,7.98,WA
20.54,-5.25,-25.49,WA
51.57,35.21,-24.66,DA
71.6,32.47,2.76,DA
30.77,28.16,36.05,WA
20.54,35.97,-6.33,WA
41.22,56.6,40.99,DA
51.57,22.05,-37.02,DA
20.54,-14.85,15.25,WA
20.54,26.82,-27.84,WA
20.54,1.58,11.89,WA
61.7,49.42,18.23,DA
30.77,40.89,36.03,DA
61.7,-0.04,0.04,WA
20.54,35.44,-10.4,WA
51.57,46.17,-23.4,DA
61.7,34.47,-24.03,DA
41.22,51.84,-8.08,DA
71.6,34.96,37.54,DA
30.77,18.18,30.27,WA
81.35,22.62,-5.51,DA
51.57,55.76,42.05,DA
81.35,23.74,6.18,DA
41.22,9.31,37.8,WA
30.77,33.51,-35.69,WA
51.57,58.01,30.52,DA
71.6,-0.04,0.05,WA
20.54,34.44,-14.69,WA
61.7,20.07,-26.92,WA
30.77,-3.32,26.87,WA
20.54,-0.02,0.02,WA
30.77,44.87,-16.65,DA
71.6,30.67,44.56,DA
51.57,59.36,19.67,DA
30.77,42.44,-23.6,DA
30.77,-27.26,20.69,WA
20.54,24.14,-14.33,WA
30.77,47.63,5.24,DA
61.7,46.38,35.47,DA
20.54,-1.74,11.57,WA
61.7,49.38,2.78,DA
51.57,31.24,-29.94,WA
61.7,40.07,-3.44,DA
71.6,38.22,29.22,DA
41.22,52.58,-0.05,WA
30.77,52.68,34.06,DA
51.57,-0.03,0.04,WA
61.7,14.45,76.93,WA
20.54,22.74,-16.65,WA
30.77,46.93,-2.51,WA
30.77,46.08,20.6,DA
61.7,15.28,-29.05,WA
71.6,32.18,12.57,DA
51.57,59.69,1.53,DA
61.7,38.67,-11.63,WA
20.54,36.82,3.13,WA
30.77,36.9,-32.14,WA
81.35,21.03,-9.69,DA
30.77,-0.02,0.03,WA
81.35,22.67,17.48,DA
71.6,38.97,-10.98,DA
20.54,-4.47,9.36,WA
41.22,46.93,-24.7,WA
15.6,-0.02,0.02,WA
20.54,3.62,11.09,WA
30.77,28.36,-39.75,WA
41.22,61.4,17.92,DA
71.6,16.13,-17.52,WA
30.77,46.25,-9.51,WA
71.6,6.06,-22.71,WA
41.22,36.48,-25.75,WA
30.77,-13.04,21.97,WA
51.57,59.79,10.72,DA
20.54,-0.11,12.03,WA
30.77,47.34,12.58,DA
20.54,13.28,18.21,WA
71.6,40.04,-2.7,DA
71.6,32.41,7.97,DA
30.77,39.78,-27.99,WA
41.22,51.06,58.81,DA
41.22,49.84,-17.34,WA
20.54,23.12,-31.33,WA
41.22,59.5,30.17,DA
20.54,29.26,-25.01,WA
71.6,26.62,-18.32,WA
41.22,-0.03,0.03,WA
30.77,3.1,25.71,WA
81.35,23.82,2.52,DA
41.22,61.57,8.63,DA
71.6,13.67,-19.66,WA
61.7,49.67,10.71,DA
61.7,48.53,25.92,DA
20.54,35.15,15.44,DA
20.54,36.42,-2.08,WA
41.22,33.08,-30.5,WA
81.35,23.53,-0.96,DA
51.57,27.4,-33.72,WA
20.54,36.64,9.24,WA
61.7,23.29,-23.79,WA
20.54,-3.09,10.75,WA
81.35,23.18,13.11,DA
51.57,48.98,-15.95,WA
20.54,10.16,21.44,WA
41.22,24.29,-38.02,WA
51.57,51.2,-5.84,DA
71.6,29.26,-13.95,DA
81.35,23.67,9.47,DA
51.57,14.19,-39.14,WA
41.22,29.49,-34.06,WA
20.54,-5.36,7.98,WA
51.57,35.21,-24.66,WA
61.7,9.58,-30.64,WA
81.35,18.52,26.72,DA
71.6,32.47,2.76,DA
